City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
593,Tanah Merah,MY,2021-03-28 19:49:24,5.8,102.15,78.8,89,20,2.01
594,Matata,NZ,2021-03-28 19:49:25,-37.8833,176.75,63.0,98,100,9.84
595,Unai,BR,2021-03-28 19:49:25,-16.3575,-46.9061,85.26,51,1,2.89
596,Maneadero,MX,2021-03-28 19:48:18,31.7167,-116.5667,71.01,54,0,5.01
597,Gadwal,IN,2021-03-28 19:49:25,16.2333,77.8,83.03,32,47,4.76
598,Cuxhaven,DE,2021-03-28 19:49:26,53.8718,8.6909,46.99,93,90,12.66
599,Miri,MY,2021-03-28 19:49:26,4.4148,114.0089,77.0,100,40,2.3
600,Sao Gabriel Da Cachoeira,BR,2021-03-28 19:47:00,-0.1303,-67.0892,89.6,66,40,3.44
601,Amboasary,MG,2021-03-28 19:49:26,-25.0333,46.3833,73.4,94,20,1.83
602,Nadadores,MX,2021-03-28 19:49:27,27.05,-101.6,66.2,37,90,6.91
603,Oussouye,SN,2021-03-28 19:49:27,12.485,-16.5469,82.4,73,0,11.5
604,Yanam,IN,2021-03-28 19:49:27,16.7333,82.2167,74.34,93,4,1.77
605,Inongo,CD,2021-03-28 19:49:28,-1.95,18.2667,76.55,70,100,2.33
606,Esperanza,DO,2021-03-28 19:49:28,19.5847,-70.9849,84.99,62,19,10.0
607,Beringovskiy,RU,2021-03-28 19:49:28,63.05,179.3167,10.33,93,100,15.88
608,Bijie,CN,2021-03-28 19:49:28,27.3125,105.2942,57.88,94,88,4.41
609,Verkhoyansk,RU,2021-03-28 19:49:29,67.5447,133.385,-7.89,100,100,2.91
610,Maralal,KE,2021-03-28 19:49:29,1.0968,36.698,62.8,66,86,6.69
611,Tezu,IN,2021-03-28 19:49:29,27.9167,96.1667,70.68,21,1,4.61
612,Dakar,SN,2021-03-28 19:46:58,14.6937,-17.4441,68.0,77,0,16.11
613,Kuala Terengganu,MY,2021-03-28 19:49:30,5.3302,103.1408,77.0,94,20,3.44
614,Mangrol,IN,2021-03-28 19:49:30,21.1167,70.1167,77.63,78,3,11.21
615,Mitchell,US,2021-03-28 19:49:30,43.7094,-98.0298,51.8,43,1,13.8
616,Acajutla,SV,2021-03-28 19:49:31,13.5928,-89.8275,91.4,22,20,3.44
617,Teahupoo,PF,2021-03-28 19:49:31,-17.8333,-149.2667,86.0,62,20,3.44
618,Anadyr,RU,2021-03-28 19:49:31,64.75,177.4833,14.0,79,75,17.9
619,Wajir,KE,2021-03-28 19:49:31,1.7471,40.0573,90.34,34,100,7.38
620,Aktau,KZ,2021-03-28 19:49:32,43.65,51.2,42.8,93,40,8.95
621,Bossier City,US,2021-03-28 19:49:32,32.516,-93.7321,69.8,32,1,16.11
622,Tonantins,BR,2021-03-28 19:49:32,-2.8731,-67.8022,82.87,77,100,2.64
623,Ahuimanu,US,2021-03-28 19:45:09,21.4447,-157.8378,77.0,53,75,13.8
624,Ponta Delgada,PT,2021-03-28 19:49:33,37.7333,-25.6667,60.8,77,75,9.22
625,Biak,ID,2021-03-28 19:49:33,-0.9131,122.8766,75.87,89,100,8.03
626,Malinyi,TZ,2021-03-28 19:49:35,-8.9333,36.1333,70.92,92,36,2.84
627,Faya,SA,2021-03-28 19:49:35,18.3851,42.4509,64.4,72,0,1.45
628,Razdolnoye,RU,2021-03-28 19:49:36,43.55,131.9167,41.0,100,90,3.29
629,Bose,IT,2021-03-28 19:49:36,45.4612,8.0137,57.0,72,11,4.47
630,Olinda,BR,2021-03-28 19:48:59,-8.0089,-34.8553,80.6,69,40,6.91
631,Sioux Lookout,CA,2021-03-28 19:49:36,50.1001,-91.917,30.2,43,40,9.22
632,Boulder City,US,2021-03-28 19:49:37,35.9786,-114.8325,71.6,15,1,10.36
633,Mwinilunga,ZM,2021-03-28 19:47:29,-11.7358,24.4293,61.23,95,93,3.31
634,Lafiagi,NG,2021-03-28 19:49:37,8.8667,5.4167,88.43,18,2,1.92
635,Mamallapuram,IN,2021-03-28 19:49:37,12.6264,80.1722,80.6,89,20,3.44
636,Doctor Arroyo,MX,2021-03-28 19:49:38,23.6667,-100.1833,76.95,29,100,5.26
637,San Quintin,MX,2021-03-28 19:49:38,30.4833,-115.95,71.78,28,0,11.5
638,Bahia De Caraquez,EC,2021-03-28 19:49:38,-0.6,-80.4167,80.6,78,75,3.44
639,Sayyan,YE,2021-03-28 19:49:38,15.1718,44.3244,56.3,29,6,5.91
640,Eureka,US,2021-03-28 19:49:39,40.8021,-124.1637,52.0,93,90,6.87
641,La Rioja,ES,2021-03-28 19:48:47,42.25,-2.5,59.0,47,0,4.61
642,La Argentina,CO,2021-03-28 19:49:39,2.1961,-75.98,71.38,80,94,3.38
643,Magdagachi,RU,2021-03-28 19:49:39,53.45,125.8,29.37,94,100,7.65
644,Agadez,NE,2021-03-28 19:48:41,19.75,10.25,68.25,14,0,5.66
645,Knysna,ZA,2021-03-28 19:49:40,-34.0363,23.0471,59.0,94,0,6.91
646,Bowen,AU,2021-03-28 19:49:40,-20.0167,148.2333,69.8,94,11,6.91
647,Sibolga,ID,2021-03-28 19:48:45,1.7427,98.7792,76.37,89,98,2.66
648,Azare,NG,2021-03-28 19:49:40,11.6765,10.1948,79.45,16,0,13.13
649,Cabo Rojo,PR,2021-03-28 19:49:41,18.0866,-67.1457,84.0,86,73,3.0
650,Bereznik,RU,2021-03-28 19:49:41,62.8551,42.7072,31.86,84,83,6.64
651,Teya,RU,2021-03-28 19:49:41,60.3778,92.6267,15.6,99,100,0.29
652,Aljezur,PT,2021-03-28 19:49:41,37.3191,-8.8033,59.77,79,100,6.98
653,Champerico,GT,2021-03-28 19:49:42,14.3,-91.9167,91.4,62,75,9.22
654,Masterton,NZ,2021-03-28 19:49:42,-40.9597,175.6575,63.0,93,100,4.0
655,Srednekolymsk,RU,2021-03-28 19:49:42,67.45,153.6833,-12.73,99,100,4.76
656,Fallingbostel,DE,2021-03-28 19:49:43,52.8667,9.7,52.0,69,100,11.18
657,Callaway,US,2021-03-28 19:49:43,30.153,-85.5699,80.01,83,20,13.8
658,Zeya,RU,2021-03-28 19:49:43,53.75,127.2667,29.01,92,100,6.17
659,Yarada,IN,2021-03-28 19:49:43,17.65,83.2667,80.6,81,3,7.14
660,Solnechnyy,RU,2021-03-28 19:49:44,50.7214,136.6319,28.6,97,100,4.5
661,Nynashamn,SE,2021-03-28 19:49:44,58.9034,17.9479,43.0,84,100,4.0
662,Tokonou,GN,2021-03-28 19:49:44,9.65,-9.7833,87.67,35,77,5.53
663,Rupert,US,2021-03-28 19:49:44,42.6191,-113.6772,68.0,21,1,19.57
664,Kawai,JP,2021-03-28 19:49:45,34.2333,135.85,55.4,88,0,5.75
665,Prescott,US,2021-03-28 19:47:41,34.54,-112.4685,66.99,21,1,3.44
666,Cabedelo,BR,2021-03-28 19:49:45,-6.9811,-34.8339,84.2,70,75,9.22
667,Sulangan,PH,2021-03-28 19:49:45,11.1373,123.7228,81.39,78,100,11.32
668,Arlit,NE,2021-03-28 19:49:46,18.7369,7.3853,73.96,11,0,15.64
669,Estelle,US,2021-03-28 19:49:46,29.8458,-90.1067,73.0,78,90,10.36
670,Seversk,RU,2021-03-28 19:49:46,56.6006,84.8864,32.0,91,99,2.08
671,Bandarbeyla,SO,2021-03-28 19:48:48,9.4942,50.8122,78.62,73,9,6.35
672,Romitan,UZ,2021-03-28 19:49:47,39.9343,64.3814,44.6,81,75,9.22
673,Jiuquan,CN,2021-03-28 19:49:47,39.7432,98.5174,46.04,48,38,6.44
674,Dolores,AR,2021-03-28 19:49:47,-36.3132,-57.6792,68.95,83,100,11.43
675,Isiro,CD,2021-03-28 19:48:10,2.7739,27.616,75.74,54,84,4.43
676,Samfya,ZM,2021-03-28 19:47:12,-11.3649,29.5565,66.16,92,100,4.97
677,Puerto Carreno,CO,2021-03-28 19:49:48,6.189,-67.4859,89.98,45,100,6.31
678,Methoni,GR,2021-03-28 19:49:48,36.8197,21.7049,55.4,76,1,4.61
679,Ust-Nera,RU,2021-03-28 19:49:48,64.5667,143.2,-5.17,98,100,3.47
680,Linjiang,CN,2021-03-28 19:49:49,41.8069,126.9078,36.63,68,29,7.0
681,Sibenik,HR,2021-03-28 19:49:49,43.7272,15.9058,53.6,71,0,3.44
682,Muana,BR,2021-03-28 19:49:49,-1.5283,-49.2167,82.02,78,81,5.17
683,Chimichagua,CO,2021-03-28 19:49:50,9.2578,-73.8123,99.9,28,99,3.27
684,Borgarnes,IS,2021-03-28 19:49:50,64.5383,-21.9206,30.99,82,100,8.99
685,Fiche,ET,2021-03-28 19:49:50,9.8,38.7333,55.71,40,100,4.76
686,Niceville,US,2021-03-28 19:49:50,30.5169,-86.4822,82.4,78,75,12.66
687,Nalut,LY,2021-03-28 19:49:51,30.3333,10.85,65.89,17,87,10.74
